experiment_mode,scenario_id,scenario_name,round,team_name,strategy_archetype,operating_archetype,demand,actual_demand,forecast,planned_production,actual_production,units_sold,lost_sales,inventory,backlog,revenue,cost,profit,cash,debt,service_level,forecast_error,forecast_wape,defects,warranty_cost,capacity_used,effective_capacity,raw_material_inventory_end,innovation_investment,npd_investment,launched_products,retired_products,launch_events,interest_expense,working_capital_requirement,liquidity_stress,reputation,notes
calibrated,20,Unstable Market,3,Team 03,Premium quality,Engineering Challenger,253.38,253.38,180,184,184,207,45,0,14,36410.04,24092.66,12317.38,52998.49,0.0,0.7742,73.38,0.2896,0.005,46.57,55.76,330,106,3000.0,3000.0,0,0,,0.0,5011.68,FALSE,62.72,Portfolio forecast WAPE was 28.96% against realized demand. Lost 45 sales units across the portfolio. Carried 14 backlog units into next round.
calibrated,20,Unstable Market,3,Team 04,Innovation leap,Low-Cost Volume,318.22,318.22,355,348,348,266,27,285,36,28432.95,38956.61,-10523.66,13499.43,21000.0,0.8055,-36.78,0.3993,0.046,551.75,74.52,467,38,9000.0,9000.0,0,0,,462.0,26048.83,TRUE,37.65,"Portfolio forecast WAPE was 39.93% against realized demand. Lost 27 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,3,Team 05,Aggressive growth,Community / Club,339.74,339.74,383,325,325,294,44,21,69,35723.52,39216.38,-3492.86,26642.09,30000.0,0.7193,-43.26,0.4467,0.0266,349.34,77.94,417,97,4000.0,4000.0,0,0,,660.0,9552.47,TRUE,27.18,"Portfolio forecast WAPE was 44.67% against realized demand. Lost 44 sales units across the portfolio. Carried 69 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,3,Team 06,Low-cost volume,Premium Quality,220.92,220.92,263,244,0,0,220,0,53,0.0,15885.5,-15885.5,12348.84,10500.0,0.0,-42.08,0.1905,0.0263,0.0,0.0,337,0,1500.0,1500.0,0,0,,231.0,1575.0,TRUE,24.51,"Portfolio forecast WAPE was 19.05% against realized demand. Lost 220 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,4,Team 01,Cash conservative,Premium Quality,192.93,192.93,151,164,134,132,60,0,9,23445.72,15001.97,8443.75,59905.7,0.0,0.6537,41.93,0.2173,0.005,29.71,50.95,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,39.27,Portfolio forecast WAPE was 21.73% against realized demand. Lost 60 sales units across the portfolio. Carried 9 backlog units into next round.
calibrated,20,Unstable Market,4,Team 02,Balanced S&OP,Sponsorship Growth,278.43,278.43,315,315,315,283,0,28,32,40372.0,36604.93,3767.07,33396.63,4000.0,0.8944,-36.57,0.2007,0.0262,330.63,83.33,378,50,2500.0,2500.0,0,0,,88.0,5452.64,FALSE,38.66,"Portfolio forecast WAPE was 20.07% against realized demand. Carried 32 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,20,Unstable Market,4,Team 03,Premium quality,Engineering Challenger,202.02,202.02,180,184,184,182,19,0,14,32387.04,24485.31,7901.73,60900.22,0.0,0.8425,22.02,0.109,0.005,40.95,53.49,344,106,3000.0,3000.0,0,0,,0.0,5120.86,FALSE,63.16,Portfolio forecast WAPE was 10.90% against realized demand. Lost 19 sales units across the portfolio. Carried 14 backlog units into next round.
calibrated,20,Unstable Market,4,Team 04,Innovation leap,Low-Cost Volume,270.62,270.62,345,338,338,221,14,179,34,33420.97,29175.02,4245.95,24745.38,28000.0,0.8166,-74.38,0.584,0.0495,503.42,70.42,480,31,0,0,1,2,"Launched Team 04 NextGen into slot C, replacing Flex Edge",616.0,19133.79,TRUE,31.04,"Launched Team 04 NextGen into slot C, replacing Flex Edge Portfolio forecast WAPE was 58.40% against realized demand. Lost 14 sales units across the portfolio. Carried 34 backlog units into next round. Generated $9,492.52 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,4,Team 05,Aggressive growth,Community / Club,256.66,256.66,373,316,316,233,24,94,67,28800.0,39851.15,-11051.15,25590.94,40000.0,0.7155,-116.34,0.4979,0.027,274.45,69.76,453,203,4000.0,4000.0,0,0,,880.0,21111.8,TRUE,21.19,"Portfolio forecast WAPE was 49.79% against realized demand. Lost 24 sales units across the portfolio. Carried 67 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,4,Team 06,Low-cost volume,Premium Quality,187.35,187.35,263,244,244,226,0,15,13,34870.88,31614.37,3256.51,19105.35,14000.0,0.9403,-75.65,0.4038,0.0103,102.33,67.78,360,59,1500.0,1500.0,0,0,,308.0,6038.34,TRUE,26.96,"Portfolio forecast WAPE was 40.38% against realized demand. Carried 13 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,5,Team 01,Cash conservative,Premium Quality,184.91,184.91,151,164,134,132,52,0,9,23445.72,15286.05,8159.67,68065.37,0.0,0.6807,33.91,0.1834,0.005,29.71,50.95,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,33.4,Portfolio forecast WAPE was 18.34% against realized demand. Lost 52 sales units across the portfolio. Carried 9 backlog units into next round.
calibrated,20,Unstable Market,5,Team 02,Balanced S&OP,Sponsorship Growth,252.59,252.59,306,306,306,242,4,82,37,35226.0,36772.41,-1546.41,32850.22,5000.0,0.8503,-53.41,0.2643,0.0271,290.18,78.26,391,84,2500.0,2500.0,0,0,,110.0,12606.01,TRUE,36.54,"Portfolio forecast WAPE was 26.43% against realized demand. Lost 4 sales units across the portfolio. Carried 37 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,5,Team 03,Premium quality,Engineering Challenger,196.67,196.67,180,184,184,179,17,3,14,31904.28,24900.9,7003.38,67903.6,0.0,0.8497,16.67,0.109,0.005,40.27,51.4,358,106,3000.0,3000.0,0,0,,0.0,5564.0,FALSE,63.86,Portfolio forecast WAPE was 10.90% against realized demand. Lost 17 sales units across the portfolio. Carried 14 backlog units into next round.
calibrated,20,Unstable Market,5,Team 04,Innovation leap,Low-Cost Volume,189.0,189.0,230,225,225,158,41,235,23,17537.1,21371.84,-3834.74,27910.64,35000.0,0.7085,-41.0,0.4716,0.0468,333.62,45.64,493,127,0.0,0.0,0,0,,770.0,28249.43,TRUE,20.41,"Portfolio forecast WAPE was 47.16% against realized demand. Lost 41 sales units across the portfolio. Carried 23 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,5,Team 05,Aggressive growth,Community / Club,229.66,229.66,360,305,305,211,19,178,65,26098.56,40363.6,-14265.04,21325.9,50000.0,0.7113,-130.34,0.572,0.0282,257.63,62.37,489,320,4000.0,4000.0,0,0,,1100.0,34478.16,TRUE,15.09,"Portfolio forecast WAPE was 57.20% against realized demand. Lost 19 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,5,Team 06,Low-cost volume,Premium Quality,183.18,183.18,263,244,244,195,0,61,0,30448.0,32503.93,-2055.93,20549.42,17500.0,0.994,-79.82,0.4357,0.0103,85.43,63.71,383,118,1500.0,1500.0,0,0,,385.0,13949.84,TRUE,30.59,"Portfolio forecast WAPE was 43.57% against realized demand. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,6,Team 01,Cash conservative,Premium Quality,239.0,239.0,145,157,134,132,106,0,9,23562.0,15342.85,8219.15,76284.52,0.0,0.5323,94.0,0.3933,0.0054,32.33,50.95,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,21.76,Portfolio forecast WAPE was 39.33% against realized demand. Lost 106 sales units across the portfolio. Carried 9 backlog units into next round.
calibrated,20,Unstable Market,6,Team 02,Balanced S&OP,Sponsorship Growth,353.67,353.67,299,299,299,320,33,51,36,44626.0,36725.1,7900.9,41751.12,6000.0,0.8191,54.67,0.1546,0.0279,400.28,74.01,404,125,2500.0,2500.0,0,0,,132.0,11590.47,FALSE,33.28,"Portfolio forecast WAPE was 15.46% against realized demand. Lost 33 sales units across the portfolio. Carried 36 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,20,Unstable Market,6,Team 03,Premium quality,Engineering Challenger,258.67,258.67,173,177,177,178,88,0,6,31478.76,24430.2,7048.56,74952.16,0.0,0.6528,85.67,0.3312,0.005,40.06,47.58,372,113,3000.0,3000.0,0,1,,0.0,5690.68,FALSE,56.52,Portfolio forecast WAPE was 33.12% against realized demand. Lost 88 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,20,Unstable Market,6,Team 04,Innovation leap,Low-Cost Volume,292.96,292.96,219,214,214,182,111,0,22,30545.34,28643.33,1902.01,36812.65,42000.0,0.576,73.96,0.4587,0.0471,383.08,42.29,506,127,9000.0,9000.0,0,1,,924.0,10779.29,TRUE,4.26,"Portfolio forecast WAPE was 45.87% against realized demand. Lost 111 sales units across the portfolio. Carried 22 backlog units into next round. Generated $10,765.44 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,6,Team 05,Aggressive growth,Community / Club,345.43,345.43,360,305,305,282,62,191,65,33972.48,41576.54,-7604.06,23721.84,60000.0,0.6871,-14.57,0.3073,0.0282,357.22,58.1,525,426,4000.0,4000.0,0,0,,1320.0,41517.45,TRUE,7.11,"Portfolio forecast WAPE was 30.73% against realized demand. Lost 62 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,6,Team 06,Low-cost volume,Premium Quality,242.28,242.28,252,234,234,221,0,71,20,34351.68,32418.6,1933.08,25982.5,21000.0,0.9122,-9.72,0.1691,0.0117,111.7,57.64,406,187,1500.0,1500.0,0,0,,462.0,18705.29,TRUE,32.22,"Portfolio forecast WAPE was 16.91% against realized demand. Carried 20 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,7,Team 01,Cash conservative,Premium Quality,347.76,347.76,139,151,134,132,216,0,8,23445.72,15368.82,8076.9,84361.42,0.0,0.37,208.76,0.6003,0.0055,32.46,50.95,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,3.82,Portfolio forecast WAPE was 60.03% against realized demand. Lost 216 sales units across the portfolio. Carried 8 backlog units into next round.
calibrated,20,Unstable Market,7,Team 02,Balanced S&OP,Sponsorship Growth,541.6,541.6,289,289,289,329,212,0,35,44302.0,36115.73,8186.27,50937.39,7000.0,0.5696,252.6,0.4664,0.0292,438.19,69.3,417,166,2500.0,2500.0,0,0,,154.0,8418.74,FALSE,20.02,"Portfolio forecast WAPE was 46.64% against realized demand. Lost 212 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,20,Unstable Market,7,Team 03,Premium quality,Engineering Challenger,178.65,178.65,91,93,93,92,92,0,0,14804.64,15112.12,-307.48,74644.68,0.0,0.4982,87.65,0.4906,0.005,20.7,24.09,386,197,3000.0,3000.0,0,1,,0.0,10123.83,FALSE,43.11,Portfolio forecast WAPE was 49.06% against realized demand. Lost 92 sales units across the portfolio.
calibrated,20,Unstable Market,7,Team 04,Innovation leap,Low-Cost Volume,289.9,289.9,86,84,84,79,201,0,9,10119.9,9686.2,433.7,44246.35,49000.0,0.2725,203.9,0.7033,0.0575,204.24,16.18,519,246,0,0,1,1,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen",1078.0,16206.0,TRUE,0.0,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen Portfolio forecast WAPE was 70.33% against realized demand. Lost 201 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,7,Team 05,Aggressive growth,Community / Club,523.12,523.12,352,298,298,404,119,75,63,47495.04,41394.64,6100.4,39822.24,70000.0,0.6869,171.12,0.3271,0.0291,539.9,53.12,561,524,4000.0,4000.0,0,0,,1540.0,36673.97,TRUE,0.0,"Portfolio forecast WAPE was 32.71% against realized demand. Lost 119 sales units across the portfolio. Carried 63 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,7,Team 06,Low-cost volume,Premium Quality,362.97,362.97,243,225,225,274,59,18,49,41125.92,32187.99,8937.93,38420.43,24500.0,0.7155,119.97,0.3305,0.0133,170.2,52.45,429,265,1500.0,1500.0,0,0,,539.0,17044.18,TRUE,26.92,"Portfolio forecast WAPE was 33.05% against realized demand. Lost 59 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,8,Team 01,Cash conservative,Premium Quality,339.09,339.09,139,151,129,127,211,0,8,22572.6,15321.07,7251.53,91612.95,0.0,0.3659,200.09,0.5901,0.0055,31.2,49.05,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 59.01% against realized demand. Lost 211 sales units across the portfolio. Carried 8 backlog units into next round.
calibrated,20,Unstable Market,8,Team 02,Balanced S&OP,Sponsorship Growth,533.94,533.94,289,289,289,278,254,0,35,38914.0,36737.25,2176.75,54114.14,8000.0,0.4886,244.94,0.4587,0.0292,365.01,67.21,430,200,2500.0,2500.0,0,0,,176.0,10256.0,FALSE,3.77,"Portfolio forecast WAPE was 45.87% against realized demand. Lost 254 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,20,Unstable Market,8,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,4008.0,-4008.0,70636.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,400,290,3000.0,3000.0,0,0,,0.0,15201.8,FALSE,49.03,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,20,Unstable Market,8,Team 04,Innovation leap,Low-Cost Volume,274.57,274.57,86,84,84,80,194,0,9,10248.0,9930.31,317.69,51564.04,56000.0,0.2821,188.57,0.6868,0.0475,170.83,15.79,532,242,0.0,0.0,0,0,,1232.0,17286.24,TRUE,0.0,"Portfolio forecast WAPE was 68.68% against realized demand. Lost 194 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,8,Team 05,Aggressive growth,Community / Club,522.2,522.2,352,298,298,363,158,0,63,43336.32,41894.86,1441.46,51263.7,80000.0,0.6203,170.2,0.3259,0.0291,479.39,49.92,597,622,4000.0,4000.0,0,0,,1760.0,35368.54,TRUE,0.0,"Portfolio forecast WAPE was 32.59% against realized demand. Lost 158 sales units across the portfolio. Carried 63 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,8,Team 06,Low-cost volume,Premium Quality,364.21,364.21,243,225,225,239,124,0,49,36321.12,32809.95,3511.17,45431.6,28000.0,0.5784,121.21,0.3328,0.0133,144.9,49.78,452,343,1500.0,1500.0,0,0,,616.0,19223.4,TRUE,16.38,"Portfolio forecast WAPE was 33.28% against realized demand. Lost 124 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,9,Team 01,Cash conservative,Premium Quality,246.56,246.56,139,151,124,122,124,0,8,21660.72,15257.8,6402.92,98015.87,0.0,0.4793,107.56,0.4362,0.0055,30.0,47.15,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 43.62% against realized demand. Lost 124 sales units across the portfolio. Carried 8 backlog units into next round.
calibrated,20,Unstable Market,9,Team 02,Balanced S&OP,Sponsorship Growth,377.19,377.19,289,289,289,278,98,0,35,38914.0,37409.96,1504.04,56618.18,9000.0,0.6744,88.19,0.2338,0.0292,365.01,65.24,443,223,2500.0,2500.0,0,0,,198.0,11645.91,FALSE,0.0,"Portfolio forecast WAPE was 23.38% against realized demand. Lost 98 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,20,Unstable Market,9,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,4008.0,-4008.0,66628.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,414,290,3000.0,3000.0,0,0,,0.0,15500.5,FALSE,54.95,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,20,Unstable Market,9,Team 04,Innovation leap,Low-Cost Volume,218.51,218.51,86,84,84,80,138,0,9,10248.0,19192.63,-8944.63,49619.41,63000.0,0.3516,132.51,0.6064,0.0435,156.43,15.41,545,238,9000.0,9000.0,0,0,,1386.0,18358.34,TRUE,0.0,"Portfolio forecast WAPE was 60.64% against realized demand. Lost 138 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,9,Team 05,Aggressive growth,Community / Club,467.88,467.88,352,298,298,287,128,0,63,34498.56,38829.66,-4331.1,56932.6,90000.0,0.5981,115.88,0.3267,0.0329,425.31,47.08,633,711,0,0,1,1,"Launched Team 05 NextGen into slot C, replacing Club Spin",1980.0,40731.3,TRUE,0.0,"Launched Team 05 NextGen into slot C, replacing Club Spin Portfolio forecast WAPE was 32.67% against realized demand. Lost 128 sales units across the portfolio. Carried 63 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,9,Team 06,Low-cost volume,Premium Quality,260.87,260.87,243,225,225,221,39,0,49,33850.08,33521.15,328.93,49260.53,31500.0,0.7132,17.87,0.1088,0.0133,131.88,47.37,475,408,1500.0,1500.0,0,0,,693.0,22942.2,TRUE,11.46,"Portfolio forecast WAPE was 10.88% against realized demand. Lost 39 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,10,Team 01,Cash conservative,Premium Quality,289.38,289.38,139,151,124,122,166,0,8,21660.72,15520.68,6140.04,104155.91,0.0,0.4102,150.38,0.5197,0.0055,30.0,47.15,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 51.97% against realized demand. Lost 166 sales units across the portfolio. Carried 8 backlog units into next round.
calibrated,20,Unstable Market,10,Team 02,Balanced S&OP,Sponsorship Growth,439.21,439.21,289,289,289,278,160,0,35,38914.0,38083.77,830.23,58448.41,10000.0,0.5862,150.21,0.342,0.0292,365.01,63.38,456,246,2500.0,2500.0,0,0,,220.0,13076.76,TRUE,0.0,"Portfolio forecast WAPE was 34.20% against realized demand. Lost 160 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,10,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,4008.0,-4008.0,62620.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,428,290,3000.0,3000.0,0,0,,0.0,15799.2,FALSE,60.87,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,20,Unstable Market,10,Team 04,Innovation leap,Low-Cost Volume,253.66,253.66,86,84,84,79,165,0,9,10119.9,10518.76,-398.86,56220.55,70000.0,0.3114,167.66,0.661,0.0575,204.24,15.05,558,234,0,0,1,1,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen",1540.0,19429.44,TRUE,0.0,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen Portfolio forecast WAPE was 66.10% against realized demand. Lost 165 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
